Source,Target 
51693,99563 
51693,64764 
51693,99204 
51693,69822 
51693,102231 
51693,18590 
51693,25478 
51693,39924 
51693,75824 
51693,65740 
51693,66616 
51693,57880 
51693,82522 
51693,20207 
51693,89115 
51693,13420 
51693,72988 
51693,69186 
51693,44890 
51693,82431 
51693,103761 
51693,82704 
51763,19294 
51763,31138 
51763,70995 
51763,52970 
51763,13164 
51763,64402 
51763,78084 
51763,72887 
51763,70977 
51763,71918 
51763,102978 
51763,105500 
51763,69186 
51779,99 
51779,1591 
51779,11061 
51779,13420 
51779,15434 
51779,15652 
51779,22482 
51779,29097 
51779,36507 
51779,42439 
51779,43545 
51779,82926 
51779,62612 
51779,77420 
51779,95017 
51779,69437 
51779,56979 
51779,69886 
51779,3370 
51779,71366 
51779,89643 
51779,65242 
51779,87480 
51779,70977 
51779,78040 
51779,102231 
51779,82672 
51779,69516 
51779,89115 
51779,59964 
51779,19996 
51779,5578 
51779,99204 
51779,92844 
51779,91586 
51779,8018 
51779,4707 
51779,69186 
51779,38390 
51779,104890 
51779,69822 
51779,17774 
51779,66187 
51779,60051 
51779,103433 
51779,47295 
51779,82704 
51788,1196 
51788,5596 
51788,6265 
51788,16875 
51788,2764 
51788,96722 
51788,53537 
51788,89655 
51788,50648 
51874,39693 
51874,41968 
51874,45153 
51874,9257 
51874,102731 
51874,12463 
51874,9016 
51874,101596 
51874,21280 
51874,104619 
51874,71256 
51874,54151 
51874,97079 
51874,90917 
51874,49215 
51874,72227 
51874,106702 
51874,20053 
51874,103075 
51874,26875 
51874,68081 
51874,53760 
51874,43562 
51874,82890 
51874,69148 
51874,97897 
51874,77866 
51874,41649 
51874,77062 
51874,19667 
51874,85653 
51874,14770 
51874,101696 
51874,55185 
51874,45222 
51874,108736 
51874,80288 
51957,4493 
51957,13629 
51957,28514 
51957,38390 
51957,107284 
51957,59964 
51957,89033 
51957,65242 
51957,89706 
51957,6326 
51957,102978 
51957,71656 
51957,35257 
51957,74612 
52002,44129 
52002,56672 
52002,5402 
52002,59917 
52002,28887 
52002,86106 
52002,41914 
52002,17767 
52002,62761 
52002,105185 
52002,99265 
52002,12986 
52002,97198 
52002,97893 
52002,30814 
52002,15263 
52002,48260 
52002,70024 
52002,6650 
52002,67217 
52002,55106 
52002,47922 
52002,74277 
52002,105483 
52002,84916 
52002,104760 
52002,96061 
52002,21917 
52002,90058 
52002,20178 
52002,27441 
52002,88586 
52002,21188 
52002,89902 
52002,41079 
52002,72850 
52002,98666 
52002,83125 
52002,31896 
52002,23024 
52002,92298 
52002,72861 
52051,109290 
52051,73874 
52051,49060 
52051,55648 
52051,58454 
52051,54559 
52051,10415 
52051,76086 
52051,34331 
52051,103073 
52051,31896 
52051,108516 
52051,5312 
52051,46949 
52051,24860 
52051,19211 
52051,90504 
52051,9867 
52051,82451 
52051,30682 
52051,93692 
52051,92703 
52051,64718 
52051,97271 
52051,74504 
52051,108159 
52051,54292 
52051,14819 
52051,42023 
52052,13525 
52052,27026 
52052,33593 
52052,50854 
52052,53951 
52052,30767 
52052,85267 
52052,62200 
52052,64286 
52115,40683 
52115,58276 
52115,106510 
52115,82277 
52115,4064 
52115,198 
52115,30114 
52115,20207 
52115,8336 
52115,9112 
52115,42244 
52115,71157 
52115,13585 
52115,94090 
52115,69437 
52115,8702 
52115,32651 
52115,29833 
52115,80611 
52115,23674 
52115,107091 
52115,79351 
52115,16773 
52115,75824 
52115,21077 
52115,69186 
52115,71818 
52115,2611 
52115,96955 
52115,96018 
52115,69516 
52115,108344 
52115,105375 
52115,43264 
52236,16202 
52236,40929 
52236,41133 
52236,50578 
52236,820 
52236,107157 
52236,8676 
52236,79018 
52236,60301 
52236,37455 
52236,86093 
52236,45953 
52236,65242 
52236,1879 
52236,79494 
52236,99611 
52236,2302 
52236,107091 
52236,99563 
52236,79351 
52236,69437 
52236,69186 
52236,58512 
52236,60222 
52236,61185 
52236,102978 
52236,97810 
52236,28499 
52236,45381 
52236,23344 
52265,820 
52265,15415 
52265,82926 
52265,39060 
52265,97198 
52265,40023 
52265,25418 
52265,69437 
52265,22832 
52265,44351 
52265,73704 
52265,96158 
52265,61185 
52265,80789 
52265,14666 
52265,64402 
52265,91721 
52265,60287 
52265,24416 
52265,76496 
52265,77244 
52265,62465 
52265,71366 
52265,65242 
52265,3158 
52265,103075 
52265,27006 
52265,71157 
52265,97897 
52265,49535 
52265,66075 
52265,31260 
52265,70977 
52265,11167 
52265,45672 
52265,55945 
52265,87727 
52265,94175 
52265,55747 
52265,27043 
52265,36236 
52265,73353 
52265,12986 
52265,5985 
52265,90767 
52265,2611 
52265,77410 
52265,36507 
52265,48768 
52265,50565 
52265,54453 
52265,14770 
52265,68093 
52265,69303 
52265,31354 
52265,64286 
52265,78749 
52265,106702 
52265,78125 
52265,32414 
52265,91634 
52265,101907 
52265,98003 
52265,83325 
52265,82893 
52265,103433 
52265,45153 
52265,19668 
52265,108832 
52265,86144 
52265,75824 
52265,69186 
52265,59434 
52265,29899 
52265,61992 
52265,62200 
52353,4064 
52353,5890 
52353,16773 
52353,17876 
52353,85500 
52353,48626 
52353,50801 
52353,89659 
52353,105483 
52353,64764 
52353,78084 
52353,36952 
52353,13420 
52353,36583 
52353,99958 
52353,75824 
52353,85320 
52353,69186 
52353,16682 
52353,27676 
52353,69516 
52399,2042 
52399,31899 
52399,820 
52399,82893 
52399,73704 
52399,63364 
52399,20178 
52399,55048 
52399,6074 
52399,32754 
52399,73686 
52399,36236 
52399,66090 
52399,69303 
52399,12986 
52399,93817 
52425,2930 
52425,18376 
52425,20265 
52425,47530 
52425,64865 
52425,12986 
52425,52760 
52425,62361 
52425,37006 
52425,50098 
52425,103155 
52425,49582 
52426,64783 
52490,96649 
52490,72807 
52490,97198 
52490,71956 
52490,81081 
52490,56957 
52490,8874 
52490,49535 
52490,105483 
52490,42217 
52490,56706 
52490,62533 
52490,51031 
52490,24860 
52490,19194 
52490,83125 
52490,10982 
52490,85051 
52490,37671 
52509,820 
52509,108384 
52509,103075 
52509,72532 
52509,44045 
52509,77244 
52509,62465 
52509,99269 
52558,6534 
52558,9869 
52558,42217 
52558,47922 
52558,83848 
52558,97198 
52558,24860 
52558,14666 
52558,77694 
52558,16758 
52558,55106 
52558,36583 
52558,97893 
52558,74854 
52570,50681 
52570,91877 
52570,59043 
52570,65444 
52586,25418 
52586,34105 
52586,34763 
52586,39060 
52586,77410 
52586,70550 
52586,82794 
52586,75184 
52586,100377 
52586,72783 
52586,31215 
52586,104395 
52686,1297 
52686,10303 
52686,11429 
52686,16486 
52686,17915 
52686,18401 
52686,20516 
52686,22168 
52686,40763 
52686,45195 
52686,48454 
52686,50516 
52686,51046 
52686,51277 
52686,56672 
52686,11146 
52686,88787 
52686,30415 
52686,97198 
52686,85081 
52686,106693 
52686,58390 
52686,72359 
52686,60012 
52686,101951 
52686,108295 
52686,79531 
52686,92298 
52686,67742 
52686,72861 
52725,9216 
52725,48425 
52725,97198 
52725,24572 
52725,84233 
52725,104760 
52725,8704 
52725,90058 
52725,80792 
52725,109110 
52725,28887 
52725,84507 
52725,41791 
52725,106367 
52725,40339 
52725,54202 
52725,80643 
52725,107065 
52725,81744 
52725,50317 
52725,58939 
52725,36681 
52725,104242 
52725,37121 
52725,94793 
52725,49479 
52725,41079 
52725,83299 
52725,77442 
52725,68102 
52725,32631 
52725,24730 
52725,15009 
52725,102389 
52741,10588 
52741,25418 
52741,97811 
52741,52586 
52741,6527 
52741,78125 
52741,96514 
52741,77410 
52741,66896 
52741,70550 
52741,79241 
52741,72783 
52741,104395 
52760,2930 
52760,12755 
52760,14970 
52760,16643 
52760,20178 
52760,26801 
52760,8673 
52760,17705 
52760,47530 
52760,103243 
52760,84585 
52760,62465 
52760,12986 
52760,2042 
52760,57109 
52760,97897 
52760,57978 
52760,2562 
52760,49535 
52760,81374 
52760,50909 
52760,63716 
52760,45153 
52760,88199 
52760,86415 
52760,45222 
52760,57788 
52760,98768 
52760,70580 
52818,18590 
52818,70636 
52818,82926 
52818,51139 
52818,67941 
52818,68850 
52818,43723 
52818,16121 
52818,77863 
52818,60987 
52818,51779 
52818,38731 
52818,2611 
52818,49014 
52818,84172 
52818,71818 
52818,643 
52818,89168 
52818,72949 
52818,1591 
52818,69559 
52818,102231 
52818,92844 
52818,94700 
52818,42439 
52818,1153 
52818,49905 
52818,101306 
52818,33293 
52818,48887 
52862,35943 
52862,41545 
52862,45195 
52862,51277 
52862,56672 
52862,69586 
52862,93888 
52862,97198 
52862,85081 
52862,102157 
52862,53910 
52862,61317 
52862,9216 
52862,87180 
52862,63603 
52862,38314 
52862,70440 
52862,81222 
52862,23007 
52862,87929 
52862,74454 
52862,67467 
52862,101951 
52862,93218 
52862,15980 
52862,103163 
52862,15985 
52862,30682 
52862,72861 
52970,51763 
52970,69437 
52970,105500 
52970,100417 
52970,92556 
52970,4064 
52970,69516 
52970,69186 
52970,91254 
52970,102677 
52970,107139 
52970,58512 
52970,75824 
52975,7207 
52975,6095 
52975,3158 
52975,61373 
52975,3348 
52975,39785 
52975,51240 
53048,56672 
53048,57915 
53048,39060 
53048,75734 
53048,27043 
53048,93888 
53048,12986 
53048,52760 
53048,17197 
53048,2042 
53048,28058 
53048,107937 
53048,83900 
53048,73686 
53048,63603 
53048,102868 
53048,95462 
53048,63769 
53048,30283 
53048,77410 
53048,63364 
53048,24000 
53048,87310 
53048,14087 
53048,20178 
53048,53937 
53048,105783 
53048,26316 
53048,15980 
53048,97375 
53048,57788 
53048,72861 
53097,30609 
53097,46830 
53097,49935 
53097,35493 
53097,37683 
53097,90101 
53097,93893 
53097,83322 
53097,45276 
53097,36646 
53097,54080 
53097,23843 
53097,16773 
53097,14708 
53097,95013 
53097,28590 
53097,99647 
53133,1388 
53133,31122 
53133,35523 
53133,44870 
53133,51133 
53133,1591 
53133,102585 
53133,97338 
53133,30056 
53133,73353 
53133,65601 
53133,25867 
53133,48749 
53133,69437 
53133,38895 
53133,51779 
53133,88628 
53133,106419 
53133,13420 
53133,36583 
53133,93006 
53133,104545 
53133,3280 
53133,69886 
53133,69186 
53133,108229 
53133,25233 
53133,104890 
53133,82672 
53133,87305 
53133,102352 
53133,86344 
53133,50294 
53148,3842 
53148,44129 
53148,15042 
53148,97198 
53148,47999 
53148,56957 
53148,47922 
53148,69798 
53148,56740 
53148,54559 
53148,52002 
53148,72861 
53148,77205 
53148,31896 
53148,79080 
53148,55106 
53148,46949 
53148,1340 
53148,88586 
53148,41903 
53148,8704 
53148,27441 
53148,73782 
53148,9867 
53148,55648 
53148,80583 
53148,3632 
53148,86945 
53148,14312 
53148,74480 
53148,23448 
53148,42217 
53148,37641 
53148,83125 
53148,71058 
53148,6063 
53221,9216 
53221,10415 
53221,17346 
53221,21188 
53221,34331 
53221,28887 
53221,17767 
53221,99265 
53221,97198 
53221,59910 
53221,57577 
53221,82451 
53221,99542 
53221,53910 
53221,55106 
53221,41338 
53221,72861 
53221,101285 
53221,58154 
53221,63769 
53221,96061 
53221,92455 
53221,70440 
53221,90058 
53221,58454 
53221,64128 
53221,14526 
53221,53937 
53221,72850 
53221,94926 
53221,64800 
53221,98666 
53221,85158 
53221,79531 
53221,23024 
53221,92298 
53221,101685 
53273,19996 
53273,87310 
53273,31117 
53273,1591 
53273,37986 
53273,77645 
53273,67051 
53273,32879 
53273,29097 
53273,13829 
53273,69369 
53273,50518 
53273,5578 
53273,17992 
53273,98971 
53273,4829 
53273,56979 
53273,72232 
53273,47276 
53273,89219 
53273,70977 
53273,89115 
53273,49177 
53273,15823 
53273,86144 
53273,75824 
53273,60287 
53273,72191 
53273,41411 
53273,27082 
53273,22482 
53273,98497 
53273,51693 
53273,75913 
53273,23344 
53273,45227 
53290,63394 
53290,91674 
53290,54151 
53290,20002 
53290,49215 
53290,103075 
53290,76297 
53290,77062 
53290,80288 
53290,86139 
53290,3500 
53290,29899 
53308,16856 
53308,27676 
53308,31354 
53308,73353 
53308,58279 
53308,76146 
53308,12691 
53308,31117 
53308,100345 
53308,28058 
53308,98971 
53308,109472 
53308,109427 
53308,8823 
53308,97623 
53308,44520 
53308,1285 
53308,78084 
53308,36507 
53308,66568 
53308,70977 
53308,99563 
53308,4064 
53308,44250 
53308,104661 
53308,85320 
53308,69186 
53308,16682 
53308,90901 
53308,69516 
53308,54907 
53308,61992 
53345,97882 
53345,38895 
53345,25418 
53345,97689 
53345,104395 
53345,70977 
53345,40704 
53345,91190 
53345,100251 
53345,100377 
53345,77410 
53345,77279 
53345,6527 
53370,9357 
53370,50373 
53370,80611 
53473,21188 
53473,48977 
53473,76768 
53473,8704 
53473,55032 
53473,68102 
53473,99265 
53473,97198 
53473,36681 
53473,80643 
53473,5419 
53473,92340 
53473,23323 
53473,30489 
53473,109110 
53473,12707 
53473,2469 
53473,49479 
53482,4064 
53482,13078 
53482,21394 
53482,87310 
53482,93946 
53482,67051 
53482,108700 
53482,27464 
53482,17197 
53482,16295 
53482,93672 
53482,89659 
53482,69437 
53482,65372 
53482,55926 
53482,59776 
53482,75824 
53482,88108 
53499,42 
53499,16486 
53499,21371 
53499,39070 
53499,57685 
53499,27509 
53499,22455 
53499,2443 
53499,97198 
53499,13593 
53499,87689 
53499,94611 
53499,58390 
53499,10726 
53499,91751 
53499,57621 
53499,63769 
53499,63364 
53499,77939 
53499,94926 
53499,101951 
53499,92470 
53499,19619 
53499,10303 
53499,49124 
53499,82040 
53499,44742 
53499,92298 
53499,72861 
53512,34494 
53512,36575 
53512,44476 
53512,93693 
53512,69186 
53512,22844 
53512,43545 
53512,17085 
53512,58342 
53512,99232 
53512,38067 
53512,23210 
53537,5596 
53537,6265 
53537,16875 
53537,51788 
53537,26250 
53537,89655 
53547,24416 
53547,31260 
53547,90232 
53547,36236 
53547,76819 
53547,44224 
53547,6206 
53547,27532 
53547,16810 
53547,39060 
53547,100377 
53728,47033 
53728,70977 
53728,89706 
53728,56173 
53728,61351 
53731,14515 
53731,48197 
53731,32651 
53731,66075 
53731,44120 
53731,198 
53731,97198 
53731,75577 
53731,36262 
53731,53910 
53731,64770 
53731,61587 
53731,43497 
53731,37004 
53731,69437 
53731,97897 
53731,72887 
53731,29833 
53731,50275 
53731,95356 
53731,44034 
53731,107091 
53731,4049 
53731,16773 
53731,49960 
53731,69186 
53731,38135 
53731,15503 
53731,42408 
53731,79067 
53731,14384 
53760,20053 
53760,21881 
53760,30589 
53760,45222 
53760,49535 
53760,51874 
53760,103243 
53760,72227 
53760,106702 
53760,94185 
53760,54151 
53760,21280 
53760,77062 
53760,108222 
53760,58512 
53760,85653 
53760,72532 
53760,2302 
53781,63272 
53781,56775 
53781,56950 
53781,50020 
53781,32630 
53781,76517 
53781,69437 
53781,86185 
53781,17774 
53781,4707 
53781,36583 
53781,60622 
53781,93070 
53781,50518 
53781,95422 
53781,33573 
53781,48887 
53781,102677 
53787,16773 
53787,87310 
53787,69186 
53796,72708 
53796,60460 
53796,50020 
53796,32630 
53796,47273 
53796,12595 
53796,75835 
53796,60622 
53796,88259 
53796,48887 
53796,41957 
53796,72853 
53796,97186 
53816,26738 
53816,6980 
53816,98997 
53816,57978 
53816,6326 
53816,2930 
53851,3158 
53851,3348 
53851,820 
53851,77401 
53851,66992 
53851,12986 
53851,61373 
53851,38802 
53851,104965 
53851,45153 
53851,23114 
53851,64865 
53851,21881 
53910,429 
53910,1622 
53910,4073 
53910,5154 
53910,8225 
53910,9216 
53910,10415 
53910,11146 
53910,14819 
53910,15009 
53910,21917 
53910,23448 
53910,24572 
53910,24860 
53910,28821 
53910,28887 
53910,30682 
53910,32215 
53910,33315 
53910,34331 
53910,35943 
53910,37121 
53910,40339 
53910,41545 
53910,42183 
53910,46929 
53910,46949 
53910,47922 
53910,48425 
53910,52862 
53910,53221 
53910,73874 
53910,60301 
53910,56740 
53910,19518 
53910,97198 
53910,57577 
53910,99542 
53910,102157 
53910,56957 
53910,81203 
53910,23007 
53910,71763 
53910,90058 
53910,58454 
53910,94468 
53910,18401 
53910,210 
53910,72850 
53910,85066 
53910,80792 
53910,41791 
53910,55032 
53910,66299 
53910,91751 
53910,108327 
53910,63769 
53910,107065 
53910,106367 
53910,79531 
53910,57685 
53910,8704 
53910,90961 
53910,90504 
53910,58939 
53910,55648 
53910,85192 
53910,100869 
53910,82451 
53910,70440 
53910,86945 
53910,92470 
53910,78973 
53910,61952 
53910,17346 
53910,61317 
53910,58390 
53910,64718 
53910,73638 
53910,83125 
53910,74504 
53910,69842 
53910,109008 
53910,96957 
53910,56508 
53910,92298 
53910,101700 
53920,97198 
53920,84503 
53920,23203 
53920,94926 
53937,1557 
53937,10066 
53937,11530 
53937,18453 
53937,21966 
53937,23024 
53937,34753 
53937,41547 
53937,45705 
53937,56672 
53937,93375 
53937,57915 
53937,11146 
53937,75734 
53937,79875 
53937,97198 
53937,62361 
53937,29760 
53937,70852 
53937,102643 
53937,15980 
53937,85599 
53937,1622 
53937,89259 
53937,67467 
53937,103573 
53937,58390 
53937,75186 
53937,14970 
53937,68454 
53937,79137 
53937,63769 
53937,12019 
53937,50909 
53937,62212 
53937,67638 
53937,81222 
53937,93218 
53937,61185 
53937,2930 
53937,15985 
53937,8010 
53937,29148 
53937,56508 
53937,57788 
53937,70580 
53937,72861 
53951,12583 
53951,25902 
53951,27026 
53951,32856 
53951,33593 
53951,44111 
53951,50854 
53951,64286 
53951,91634 
53951,66071 
53951,70179 
53951,106508 
53951,30767 
53951,74864 
53951,85144 
53951,31215 
53951,85267 
53951,61243 
53951,14254 
53951,45794 
53951,62200 
54034,22268 
54034,96267 
54034,92078 
54034,62102 
54034,46647 
54038,24758 
54038,87310 
54038,30137 
54038,97566 
54038,95098 
54038,3804 
54038,85320 
54038,69516 
54080,99 
54080,16773 
54080,22019 
54080,33919 
54080,59964 
54080,105862 
54080,4501 
54080,90101 
54080,93893 
54080,72988 
54080,69822 
54080,71157 
54080,70551 
54080,71705 
54080,83118 
54080,69437 
54080,38377 
54080,64260 
54080,101736 
54080,102662 
54080,99563 
54080,1591 
54080,89677 
54080,89330 
54080,69186 
54080,108229 
54080,99647 
54080,89115 
54083,15175 
54083,22530 
54083,29699 
54083,69437 
54083,85332 
54083,52970 
54083,91254 
54083,80166 
54083,72887 
54083,4064 
54083,75824 
54083,105500 
54083,19551 
54097,8704 
54097,77205 
54097,97198 
54097,31896 
54097,54154 
54097,56740 
54097,46949 
54097,106418 
54097,79080 
54097,36583 
54097,41903 
54151,57105 
54151,82926 
54154,10415 
54154,13032 
54154,30814 
54154,45705 
54154,5402 
54154,11530 
54154,79766 
54154,79121 
54154,14666 
54154,97198 
54154,91469 
54154,73037 
54154,89873 
54154,41547 
54154,89706 
54154,103573 
54154,14819 
54154,101285 
54154,63769 
54154,35943 
54154,62533 
54154,101685 
54154,81271 
54154,67467 
54154,81222 
54154,79531 
54154,56508 
54154,23024 
54154,30682 
54202,9216 
54202,52725 
54202,85066 
54202,99542 
54202,56957 
54202,23007 
54202,58454 
54202,36583 
54202,10415 
54202,76086 
54202,77205 
54202,97198 
54202,79080 
54202,41903 
54202,30408 
54202,8704 
54202,73782 
54202,9867 
54202,89005 
54202,92455 
54202,70440 
54202,61317 
54202,53221 
54202,23448 
54202,97271 
54202,103073 
54202,3227 
54202,6068 
54202,14819 
54202,33297 
54222,41338 
54222,88825 
54222,75734 
54222,2042 
54222,57915 
54222,78191 
54222,82893 
54222,95308 
54222,63364 
54222,56706 
54222,62533 
54222,67467 
54222,85051 
54222,82040 
54222,57788 
54222,70580 
54227,7633 
54227,7690 
54227,15803 
54227,67202 
54227,61925 
54227,13097 
54292,21371 
54292,28821 
54292,28887 
54292,30408 
54292,46929 
54292,56672 
54292,11146 
54292,5402 
54292,11530 
54292,61952 
54292,72807 
54292,17346 
54292,17767 
54292,87689 
54292,93888 
54292,74480 
54292,97198 
54292,62891 
54292,10066 
54292,109159 
54292,70852 
54292,71956 
54292,53910 
54292,56957 
54292,41547 
54292,84507 
54292,92340 
54292,40556 
54292,103573 
54292,96061 
54292,64718 
54292,63603 
54292,55106 
54292,56157 
54292,105483 
54292,55648 
54292,13593 
54292,91483 
54292,79531 
54292,97271 
54292,78571 
54292,18453 
54292,90058 
54292,57621 
54292,74504 
54292,67467 
54292,73037 
54292,85051 
54292,7875 
54292,2930 
54292,24860 
54292,10415 
54292,210 
54292,72850 
54292,62533 
54292,62171 
54292,74941 
54292,30682 
54292,72861 
54396,23114 
54396,820 
54396,66992 
54396,71148 
54396,3158 
54396,106342 
54396,12702 
54396,104965 
54396,45153 
54396,86144 
54396,53851 
54396,68315 
54396,55185 
54396,3348 
54396,83235 
54453,820 
54453,44045 
54453,49535 
54453,63394 
54453,101431 
54453,43562 
54453,29899 
54456,16810 
54456,76495 
54456,54151 
54456,48062 
54456,67174 
54456,7705 
54456,65887 
54456,81795 
54456,59434 
54468,44797 
54468,26682 
54468,4493 
54468,75787 
54468,59964 
54468,36236 
54468,84827 
54468,3615 
54468,20108 
54468,17573 
54468,18590 
54468,38296 
54468,75298 
54468,108045 
54468,28895 
54468,8702 
54468,50657 
54468,102662 
54468,99563 
54468,16184 
54468,53512 
54468,69186 
54468,8302 
54468,82672 
54468,86525 
54468,69516 
54468,17084 
54468,51693 
54468,103433 
54468,77790 
54468,16090 
54468,60287 
54468,40730 
54473,45195 
54473,78223 
54473,15934 
54473,7631 
54473,8225 
54473,91016 
54473,76909 
54473,75428 
54473,37121 
54473,31853 
54473,40339 
54473,8704 
54559,14203 
54559,21188 
54559,28821 
54559,41914 
54559,56672 
54559,5402 
54559,11530 
54559,28887 
54559,61952 
54559,62761 
54559,99265 
54559,15263 
54559,94926 
54559,97198 
54559,26058 
54559,30814 
54559,102157 
54559,53910 
54559,41545 
54559,55106 
54559,41338 
54559,57621 
54559,53221 
54559,63769 
54559,96061 
54559,63364 
54559,18453 
54559,35943 
54559,90058 
54559,58454 
54559,67467 
54559,89902 
54559,30682 
54559,64800 
54559,79531 
54559,23024 
54559,92298 
54559,77442 
54610,35255 
54627,35443 
54627,103332 
54627,32776 
54627,72221 
54627,28978 
54627,97379 
54627,98292 
54627,29592 
54627,108237 
54720,32694 
54720,54984 
54720,78033 
54720,69437 
54720,36752 
54720,51788 
54720,32476 
54720,69186 
54720,106536 
54720,99406 
54720,29592 
54746,15934 
54746,104242 
54746,11146 
54746,97198 
54746,107065 
54825,24758 
54825,48454 
54825,57621 
54825,70985 
54825,97198 
54825,7325 
54825,15980 
54825,66332 
54825,92556 
54825,18401 
54825,60012 
54825,69437 
54825,52558 
54825,81271 
54825,7875 
54825,101951 
54825,69186 
54825,94926 
54825,50516 
54831,35443 
54831,97281 
54831,77691 
54831,107091 
54831,103332 
54831,3176 
54886,23895 
54886,39713 
54886,31354 
54886,109472 
54886,30283 
54886,1841 
54886,75824 
54886,81228 
54886,102410 
54886,85005 
54893,26704 
54893,31867 
54893,34859 
54893,47130 
54893,22268 
54893,58279 
54893,99258 
54893,105624 
54893,70644 
54893,102319 
54893,7216 
54893,5796 
54893,47385 
54893,98593 
54893,92078 
54893,4064 
54893,75824 
54893,69186 
54893,70935 
54893,106085 
54893,95274 
54893,26556 
54907,49014 
54907,97198 
54907,5578 
54907,87310 
54907,69186 
54907,37986 
54907,82926 
54907,70977 
54907,89115 
54907,69516 
54907,51693 
54907,4064 
54907,72861 
54907,16773 
54907,75824 
54915,31107 
54915,58429 
54915,72363 
54915,80864 
54915,69437 
54915,72389 
54915,27082 
54915,40741 
54984,32694 
54984,72109 
54984,108307 
54984,104598 
54984,79351 
54984,32476 
54984,62422 
54984,106536 
54984,67187 
54984,94741 
55014,2611 
55014,5149 
55014,10172 
55014,33748 
55014,70063 
55014,108645 
55014,28217 
55014,46830 
55014,14708 
55014,96955 
55014,96018 
55014,108344 
55032,17346 
55032,18401 
55032,28821 
55032,35943 
55032,11146 
55032,13034 
55032,10303 
55032,96061 
55032,77442 
55032,28887 
55032,79531 
55032,72850 
55032,55106 
55032,61952 
55032,90058 
55032,100928 
55032,99265 
55032,429 
55032,97198 
55032,101285 
55048,196 
55048,3158 
55048,11400 
55048,33744 
55048,52399 
55048,20002 
55048,36236 
55048,66500 
55048,73738 
55048,2042 
55048,81690 
55048,9118 
55048,98003 
55048,62465 
55048,39785 
55048,76495 
55048,31260 
55048,83529 
55048,13055 
55048,73704 
55048,45672 
55048,97731 
55048,17369 
55048,59434 
55056,26222 
55056,43601 
55056,69437 
55056,26875 
55056,69186 
55056,7793 
55056,73627 
55056,16195 
55056,103243 
55056,21881 
55056,45222 
55056,28431 
55056,49215 
55056,72227 
55056,45153 
55092,8688 
55092,14666 
55092,17373 
55092,18489 
55092,37121 
55092,56672 
55092,96088 
55092,90207 
55092,75734 
55092,81736 
55092,97198 
55092,102311 
55092,57577 
55092,79121 
55092,2042 
55092,108683 
55092,79766 
55092,58390 
55092,66299 
55092,108516 
55092,91751 
55092,101285 
55092,44881 
55092,85260 
55092,95598 
55092,101685 
55092,100928 
55092,59891 
55092,79531 
55092,56508 
55092,15985 
55092,77442 
55092,72861 
55106,6650 
55106,17767 
55106,18401 
55106,21188 
55106,21371 
55106,26058 
55106,27441 
55106,28887 
55106,41079 
55106,44129 
55106,48260 
55106,50516 
55106,17915 
55106,97198 
55106,85081 
55106,104760 
55106,90058 
55106,30415 
55106,72850 
55106,4829 
55106,72861 
55106,104783 
55106,87689 
55106,29760 
55106,102643 
55106,9744 
55106,59917 
55106,91751 
55106,108683 
55106,83848 
55106,84916 
55106,13593 
55106,63769 
55106,63364 
55106,89005 
55106,79531 
55106,89020 
55106,39070 
55106,96649 
55106,8704 
55106,7752 
55106,83900 
55106,24277 
55106,82451 
55106,96061 
55106,62533 
55106,74454 
55106,5154 
55106,10303 
55106,60012 
55106,10982 
55106,56672 
55106,5402 
55106,86106 
55106,17346 
55106,99265 
55106,88224 
55106,1622 
55106,78735 
55106,74277 
55106,57621 
55106,83125 
55106,69842 
55106,28741 
55106,69186 
55106,82040 
55106,47717 
55106,92298 
55112,12794 
55112,16204 
55112,18263 
55112,21881 
55112,49215 
55112,102245 
55112,86050 
55112,74440 
55112,77062 
55112,99170 
55112,59396 
55112,76490 
55185,26021 
55185,33744 
55185,45153 
55185,820 
55185,72532 
55215,39749 
55215,820 
55215,99777 
55215,103243 
55215,90917 
55215,49215 
55215,72227 
55215,106702 
55215,20053 
55215,103075 
55215,85738 
55215,57532 
55215,12794 
55215,94185 
55215,54151 
55215,76297 
55215,30713 
55215,68081 
55215,80288 
55215,45065 
55215,86050 
55215,96559 
55215,24300 
55215,72532 
55215,45222 
55215,43562 
55310,6072 
55310,14253 
55310,23409 
55310,70063 
55310,85619 
55310,98971 
55310,75752 
55310,108045 
55310,69516 
55310,8702 
55310,87386 
55310,89115 
55310,23695 
55310,69369 
55310,35860 
55310,16090 
55310,22482 
55459,12426 
55459,21881 
55459,26875 
55459,32931 
55459,33846 
55459,43521 
55459,45153 
55459,45222 
55459,49535 
55459,21280 
55459,43601 
55459,20002 
55459,39749 
55459,20053 
55459,6206 
55459,29371 
55459,94185 
55459,26887 
55459,8702 
55459,108222 
55459,73905 
55459,58512 
55459,86144 
55459,75824 
55459,59430 
55459,2930 
55459,85653 
55459,7241 
55459,7453 
55459,72532 
55459,104117 
55459,89115 
55459,46367 
55564,820 
55564,29307 
55564,61507 
55564,88706 
55564,59001 
55564,49535 
55564,32414 
55581,16773 
55581,17573 
55581,38731 
55581,44797 
55581,72810 
55581,13629 
55581,42079 
55581,74168 
55581,101736 
55581,82364 
55581,35257 
55581,44476 
55581,79424 
55581,42439 
55581,22844 
55581,69186 
55581,38390 
55581,69516 
55648,5402 
55648,11146 
55648,17346 
55648,17767 
55648,24860 
55648,46929 
55648,53910 
55648,61952 
55648,97198 
55648,57577 
